Date,AUD,CAD,FRF,DEM,ITL,JPY,NZD,NOK,SEK,CHF,USD,GBP,EUR
2005-03-31,82.0905293,106.3057,87.6,86.000947,84.0891792,97,777.6169147,81.6608219,279.8,96.8183035,193.3,190.5,82.21
2005-04-30,82.5914206,106.6419,87.77,85.8143939,84.2222317,97.1,784.4024297,82.089863,280.2,97.6108541,194.6,191.6,82.55
2005-05-31,82.5914206,106.7259,87.83,86.000947,84.4883366,97.2,784.4024297,82.3758904,280.3,97.5139342,194.4,192,82.75
2005-06-30,82.5914206,106.894,87.93,86.0942235,84.4883366,96.8,784.4024297,82.4473973,280.4,97.294726,194.5,192.2,82.83
2005-07-31,83.370585,107.1461,87.8,86.4673296,84.8209679,96.7,793.2235583,82.1613699,279.4,96.762549,195.4,192.2,82.77
2005-08-31,83.370585,107.5663,88.14,86.5606061,84.9540204,96.8,793.2235583,82.3043836,279.9,96.9018424,196.4,192.6,82.95
2005-09-30,83.370585,108.4907,88.48,86.6538826,84.9540204,97.1,793.2235583,82.9479452,281.9,97.3258556,198.8,193.1,83.33
2005-10-31,83.8158217,107.9864,88.46,86.7471591,85.1535992,97.1,798.6519703,82.9479452,282.4,98.1769485,199.2,193.3,83.53
2005-11-30,83.8158217,107.7343,88.28,86.4673296,85.2201254,96.7,798.6519703,82.9479452,281.7,97.9009636,197.6,193.6,83.38
2005-12-31,83.8158217,107.6503,88.39,87.1202651,85.2201254,96.8,798.6519703,82.8764384,281.8,97.7939149,196.8,194.1,83.62
2006-01-31,84.5393315,108.2386,88.3,86.8404356,85.4197042,96.9,802.5658654,82.6619178,279.59,97.6141696,198.3,193.4,83.28
2006-02-28,84.5393315,108.0705,88.64,87.2135417,85.6192829,96.6,802.5658654,83.3769863,280.9,97.9183087,198.7,194.2,83.52
2006-03-31,84.5393315,108.6587,88.89,87.2135417,85.8188617,96.8,802.5658654,83.5915068,282.89,97.8143538,199.8,195,83.92
2006-04-30,85.8750418,109.247,89.27,87.4933712,86.0849666,97,815.6157169,84.3065753,284.34,98.6446241,201.5,196.5,84.47
2006-05-31,85.8750418,109.7,89.65,87.4933712,86.3510717,97.3,815.6157169,84.3065753,284.76,98.8419722,202.5,197.7,84.76
2006-06-30,85.8750418,109.5831,89.65,87.6799242,86.417598,97.3,815.6157169,84.1635616,284.68,98.8145899,202.9,198.5,84.85
2006-07-31,86.6542061,109.6672,89.5,88.0530303,86.6837029,97,821.3250269,83.9490411,284.19,98.1409855,203.5,198.5,84.76
2006-08-31,86.6542061,109.8352,89.8,87.8664773,86.8167554,97.7,821.3250269,83.8775342,284.38,98.3089954,203.9,199.2,84.91
2006-09-30,86.6542061,109.247,89.6,87.5866477,86.7502292,97.7,821.3250269,85.0931507,286.04,98.098543,202.9,200.1,84.95
2006-10-31,86.5428969,108.9949,89.4,87.6799242,86.6837029,97.5,819.6937955,85.1646575,286.07,98.4308466,201.8,200.4,85.02
2006-11-30,86.5428969,109.247,89.5,87.6799242,86.7502292,97,819.6937955,85.0931507,286.43,98.3881107,201.5,201.1,85.08
2006-12-31,86.5428969,109.4151,89.71,88.3328599,86.8167554,97.1,819.6937955,84.7356164,286.43,98.401215,201.8,202.7,85.4
2007-01-31,86.5985515,109.4991,89.4,88.3328599,86.8832816,96.9,823.7718741,83.6630137,285.01,97.7139226,202.416,201.6,85.03
2007-02-28,86.5985515,110.2554,89.57,88.7059659,87.1493867,96.4,823.7718741,84.0205479,286.5,97.9071723,203.499,203.1,85.31
2007-03-31,86.5985515,111.1798,89.95,88.8925189,87.2824391,96.7,823.7718741,84.5210959,288.3,97.9834577,205.352,204.4,85.83
2007-04-30,87.6559889,111.6,90.39,89.3589015,87.4154916,97,831.9280312,84.5210959,289.8,99.092515,206.686,205.4,86.31
2007-05-31,87.6559889,112.1,90.61,89.3589015,87.6815967,97.3,831.9280312,84.5926027,289.5,99.3243276,207.949,206.2,86.54
2007-06-30,87.6559889,111.9,90.72,89.3589015,87.8811754,97.1,831.9280312,84.5210959,290,99.4380659,208.352,207.3,86.65
2007-07-31,88.2681894,112,90.49,89.8252841,88.0807542,97,836.0061098,84.3065753,289.5,98.8480635,208.299,206.1,86.42
2007-08-31,88.2681894,111.7,90.86,89.7320076,88.2138066,97.5,836.0061098,84.2350685,289.4,98.7375647,207.917,207.3,86.53
2007-09-30,88.2681894,111.9,90.96,89.9185606,88.2138066,97.5,836.0061098,84.8071233,292.3,98.8315565,208.49,208,86.85
2007-10-31,89.1030084,111.6,91.19,90.1051136,88.4799117,97.8,845.7934984,85.0216438,293.9,99.675417,208.936,208.9,87.3
2007-11-30,89.1030084,111.9,91.69,90.5714962,88.8125429,97.6,845.7934984,86.380274,295.8,100.1298667,210.177,209.7,87.75
2007-12-31,89.1030084,112,92.03,91.1311553,89.0786479,97.8,845.7934984,87.0953425,296.3,100.373292,210.036,210.9,88.11
2008-01-31,90.2717549,111.8,91.92,90.8513258,89.4778054,97.6,851.5028084,86.7378082,294.1,100.0847648,211.08,209.8,87.92
2008-02-29,90.2717549,112.2,92.12,91.2244318,89.6773841,97.4,851.5028084,87.1668493,295.3,100.2223007,211.693,211.4,88.3
2008-03-31,90.2717549,112.6,92.81,91.6908144,90.1430679,97.9,851.5028084,87.2383562,298.1,100.561282,213.528,212.1,89.04
2008-04-30,91.6074652,113.5,93.12,91.5042614,90.3426466,97.8,865.3682756,87.1668493,299.7,101.3557929,214.823,214,89.41
2008-05-31,91.6074652,114.6,93.62,92.0639204,90.8083304,98.6,865.3682756,87.2383562,301,102.1605902,216.632,215.1,89.97
2008-06-30,91.6074652,115.4,93.96,92.2504735,91.2074879,99,865.3682756,87.3813699,302.5,102.3334096,218.815,216.8,90.34
2008-07-31,92.6649025,115.8,93.76,92.8101326,91.6731716,99.2,878.4181271,87.9534247,301.5,101.8874311,219.964,216.5,90.26
2008-08-31,92.6649025,115.6,93.73,92.530303,91.8062241,99.5,878.4181271,88.0249315,302,101.6220964,219.086,217.2,90.23
2008-09-30,92.6649025,115.7,93.67,92.4370265,91.5401191,99.5,878.4181271,89.3120548,305.1,101.7245716,218.783,218.4,90.48
2008-10-31,92.3866295,114.5,93.62,92.2504735,91.5401191,99.4,874.3400485,89.669589,305.6,102.2650714,216.573,217.7,90.51
2008-11-30,92.3866295,114.1,93.18,91.7840909,91.2074879,98.6,874.3400485,89.1690411,303.1,101.5839476,212.425,216,90.17
2008-12-31,92.3866295,113.3,92.95,92.157197,91.0744353,98.2,874.3400485,88.9545205,299,101.0768782,210.228,212.9,90.01
2009-01-31,92.4979387,113,92.57,91.6908144,90.9413829,97.6,876.7868957,88.6684932,297.9,100.2240202,211.143,210.1,89.46
2009-02-28,92.4979387,113.8,92.92,92.2504735,91.1409616,97.3,876.7868957,89.3835616,298,100.4603105,212.193,211.4,89.93
2009-03-31,92.4979387,114,93.09,92.0639204,91.2074879,97.6,876.7868957,89.4550685,298.8,100.1347577,212.709,211.3,90.25
2009-04-30,92.9431755,113.9,93.24,92.157197,91.4070667,97.7,881.68059,89.669589,299.3,101.0175007,213.24,211.5,90.55
2009-05-31,92.9431755,114.7,93.38,92.0639204,91.6066453,97.5,881.68059,89.8841096,299.5,101.1786104,213.856,212.8,90.72
2009-06-30,92.9431755,115.1,93.5,92.34375,91.6731716,97.3,881.68059,90.3846575,300.2,101.3602073,215.693,213.4,90.9
2009-07-31,93.833649,114.7,93.08,92.34375,91.6731716,97,893.09921,89.8841096,298.8,100.6874561,215.351,213.4,90.48
2009-08-31,93.833649,114.7,93.56,92.530303,91.9392766,97.3,893.09921,89.669589,299.4,100.7989554,215.834,214.4,90.74
2009-09-30,93.833649,114.7,93.33,92.2504735,91.7396979,97.3,893.09921,90.3846575,300.4,100.7860924,215.969,215.3,90.77
2009-10-31,94.3345404,114.6,93.42,92.2504735,91.8062241,96.9,891.4679786,90.2416438,301.1,101.4125169,216.177,216,90.95
2009-11-30,94.3345404,115.2,93.55,92.157197,91.8062241,96.7,891.4679786,90.5276712,301,101.6082716,216.33,216.6,91.1
2009-12-31,94.3345404,114.8,93.8,92.9034091,92.0058028,96.5,891.4679786,90.7421918,301.7,101.3626171,215.949,218,91.39
2010-01-31,95.1693593,115.1,93.59,92.34375,92.1388554,96.6,894.7304414,90.8852055,299.8,101.25,216.687,217.9,90.94
2010-02-28,95.1693593,115.6,94.11,92.7168561,92.2053816,96.6,894.7304414,92.0293151,301.6,101.4,216.741,219.2,91.24
2010-03-31,95.1693593,115.6,94.57,93.1832386,92.4714866,96.8,894.7304414,92.4583562,302.3,101.54,217.631,220.7,92.07
2010-04-30,95.7815599,116,94.81,93.2765151,92.8041178,96.9,897.1772886,92.6728767,302.4,102.41,218.009,222.8,92.47
2010-05-31,95.7815599,116.3,94.92,93.1832386,92.8706441,96.8,897.1772886,92.1723288,302.9,102.3,218.178,223.6,92.6
2010-06-30,95.7815599,116.2,94.91,93.1832386,92.8706441,96.6,897.1772886,92.1008219,303,101.86,217.965,224.1,92.64
2010-07-31,96.449415,116.8,94.64,93.3697917,93.2032753,96.1,906.1490615,91.600274,302,101.11,218.011,223.6,92.38
2010-08-31,96.449415,116.7,94.86,93.4630682,93.4028541,96.2,906.1490615,91.3857534,302.1,101.1,218.312,224.5,92.56
2010-09-30,96.449415,116.9,94.79,93.3697917,93.2032753,96.4,906.1490615,91.9578082,304.6,101.08,218.439,225.3,92.81
2010-10-31,96.8389972,117.4,94.91,93.4630682,93.4028541,96.7,927.3550701,92.0293151,305.6,101.61,218.711,225.8,93.09
2010-11-30,96.8389972,117.5,95.02,93.5563447,93.4028541,96.4,927.3550701,92.2438356,306.6,101.86,218.803,226.8,93.23
2010-12-31,96.8389972,117.5,95.45,94.1160038,93.7354853,96.2,927.3550701,93.2449315,308.7,101.89,219.179,228.4,93.83
2011-01-31,98.3416713,117.8,95.22,93.9294508,94.1197409,96.1,934.6956116,92.7443836,306.2,101.54,220.223,229,93.44
2011-02-28,98.3416713,118.1,95.67,94.4891099,94.3987521,96.1,934.6956116,93.1019178,308,101.92,221.309,231.3,93.88
2011-03-31,98.3416713,119.4,96.45,95.0487689,94.7707668,96.3,934.6956116,93.3879452,310.1,102.56,223.467,232.5,94.9
2011-04-30,99.2321448,119.8,96.78,95.0487689,95.2357853,96.5,943.6673845,93.8884932,311.4,102.67,224.906,234.4,95.48
2011-05-31,99.2321448,120.6,96.83,95.0487689,95.328789,96.4,943.6673845,93.6739726,312,102.68,225.964,235.2,95.56
2011-06-30,99.2321448,119.8,96.91,95.1420454,95.4217927,96.3,943.6673845,93.3164384,311.3,102.43,225.722,235.2,95.51
2011-07-31,99.8443454,120,96.48,95.3285985,95.7008038,96.3,947.745463,93.1019178,311.1,101.59,225.922,234.7,95.1
2011-08-31,99.8443454,120.3,96.98,95.421875,95.9798149,96.4,947.745463,92.529863,311.2,101.29,226.545,236.1,95.3
2011-09-30,99.8443454,120.6,96.91,95.608428,95.9798149,96.4,947.745463,93.3879452,313.4,101.57,226.889,237.9,95.9
2011-10-31,99.8443454,120.8,97.14,95.608428,96.5378371,96.5,944.4830002,93.3164384,313.4,101.5,226.421,238,96.2
2011-11-30,99.8443454,120.9,97.41,95.7949811,96.4448334,95.9,944.4830002,93.3164384,314.2,101.32,226.23,238.5,96.35
2011-12-31,99.8443454,120.2,97.8,95.9815341,96.8168481,96,944.4830002,93.3879452,314.8,101.16,225.672,239.4,96.68
2012-01-31,99.9,120.7,97.46,95.8882576,97.0958593,96.2,949.3766945,93.2449315,311.9,100.73,226.665,239,96.14
2012-02-29,99.9,121.2,97.86,96.5411932,97.467874,96.4,949.3766945,94.1745205,313.9,101.02,227.663,239.9,96.64
2012-03-31,99.9,121.7,98.67,97.1008523,97.9328925,96.8,949.3766945,94.1030137,314.8,101.58,229.392,240.8,97.63
2012-04-30,100.4,122.2,98.8,96.9142992,98.3979109,96.9,952.6391573,94.1745205,315.5,101.66,230.085,242.5,98.09
2012-05-31,100.4,122.1,98.75,96.9142992,98.3979109,96.6,952.6391573,94.1745205,315.2,101.64,229.815,242.4,98
2012-06-30,100.4,121.6,98.78,96.7277462,98.5839184,96.1,952.6391573,93.7454795,314.5,101.35,229.478,241.8,97.89
2012-07-31,101.8,121.5,98.35,97.1008523,98.6769221,95.8,955.0860045,93.3164384,313.2,100.86,229.104,242.1,97.52
2012-08-31,101.8,121.8,99,97.4739583,99.0489368,96,955.0860045,92.9589041,313.6,100.83,230.379,243,97.87
2012-09-30,101.8,122,98.76,97.5672349,99.0489368,96.1,955.0860045,93.8169863,314.8,101.15,231.407,244.2,98.48
2012-10-31,102,122.2,98.94,97.5672349,99.0489368,96.1,953.4547731,94.3175342,313.8,101.27,231.317,245.6,98.75
2012-11-30,102,121.9,98.79,97.6605114,98.8629295,95.8,953.4547731,94.3890411,313.8,100.94,230.221,245.6,98.62
2012-12-31,102,121.2,99.1,97.9403409,99.0489368,95.8,953.4547731,94.6750685,314.6,100.73,229.601,246.8,98.95
2013-01-31,102.4,121.3,98.6,97.4739583,99.2349443,95.9,957.5328516,94.4605479,312,100.46,230.28,245.8,98.16
2013-02-28,102.4,122.7,98.88,98.0336174,99.327948,95.7,957.5328516,95.1041096,313.4,100.76,232.166,247.6,98.56
2013-03-31,102.4,122.9,99.63,98.5,99.5139554,95.9,957.5328516,95.390137,314.7,100.98,232.773,248.7,99.46
2013-04-30,102.8,122.7,99.48,98.0336174,99.5139554,96.2,959.1640831,95.9621918,314,101.01,232.531,249.5,99.45
2013-05-31,102.8,123,99.54,98.4067235,99.5139554,96.3,959.1640831,96.0336986,314.5,101.12,232.945,250,99.55
2013-06-30,102.8,123,99.7,98.5,99.7929664,96.3,959.1640831,95.6761644,314,101.22,233.504,249.7,99.6
2013-07-31,104,123.1,99.4,98.9663826,99.8859702,96.5,968.135856,96.1052055,313.6,100.86,233.596,249.7,99.2
2013-08-31,104,123.1,99.86,98.9663826,100.2579849,96.8,968.135856,95.9621918,313.8,100.79,233.877,251,99.33
2013-09-30,104,123.3,99.63,98.9663826,99.9789739,97.1,968.135856,96.4627397,315.1,101.09,234.149,251.9,99.74
2013-10-31,104.8,123,99.5,98.7798296,99.7929664,97.2,968.9514717,96.6057534,314.4,101.01,233.546,251.9,99.66
2013-11-30,104.8,123,99.46,98.9663826,99.5139554,97.3,968.9514717,96.7487671,314.2,101.02,233.069,252.1,99.58
2013-12-31,104.8,122.7,99.8,99.3394886,99.6999627,97.4,968.9514717,96.6057534,315,100.79,233.049,253.4,99.92
2014-01-31,105.4,123.1,99.24,98.7798296,99.8859702,97.2,972.2139345,96.8917808,311.4,100.52,233.916,252.6,99.04
2014-02-28,105.4,124.1,99.79,99.2462121,99.7929664,97.2,972.2139345,96.8917808,312.7,100.62,234.781,254.2,99.36
2014-03-31,105.4,124.8,100.24,99.5260417,99.8859702,97.5,972.2139345,97.0347945,312.7,100.98,236.293,254.8,100.07
2014-04-30,105.9,125.2,100.2,99.3394886,100.0719775,99.5,974.6607817,97.1778082,313.89,101.05,237.072,255.7,100.25
2014-05-31,105.9,125.8,100.22,99.2462121,99.9789739,99.9,974.6607817,97.3923288,314.05,101.35,237.9,255.9,100.16
2014-06-30,105.9,125.9,100.18,99.5260417,100.0719775,99.8,974.6607817,97.6783562,314.7,101.27,238.343,256.3,100.26
2014-07-31,106.4,125.7,99.86,99.8058712,99.9789739,99.9,977.9232446,98.3934247,313.67,100.89,238.25,256,99.74
2014-08-31,106.4,125.7,100.3,99.8058712,100.1649812,100,977.9232446,98.4649315,313.35,100.86,237.852,257,99.84
2014-09-30,106.4,125.8,99.92,99.8058712,99.7929664,100.3,977.9232446,98.4649315,313.85,101,238.031,257.6,100.15
2014-10-31,106.6,125.9,99.95,99.5260417,99.8859702,100,976.2920131,98.5364384,314.02,101,237.433,257.7,100.14
2014-11-30,106.6,125.4,99.78,99.5260417,99.6999627,99.6,976.2920131,98.6079452,313.6,100.96,236.151,257.1,99.93
2014-12-31,106.6,124.5,99.86,99.5260417,99.6999627,99.7,976.2920131,98.6794521,314.1,100.46,234.812,257.5,99.84
2015-01-31,106.8,124.3,98.86,98.5,99.3,99.6,973.0295503,98.8224658,310.75,100.03,233.707,255.4,98.57
2015-02-28,106.8,125.4,99.52,99.2,99.7,99.4,973.0295503,98.8939726,312.93,99.77,234.722,256.7,99.07
2015-03-31,106.8,126.3,100.17,99.7,99.8,99.7,973.0295503,99.0369863,313.19,100.1,236.119,257.1,99.97
2015-04-30,107.5,126.2,100.28,100.2,100,100.2,978.7388603,99.2515068,313.16,99.92,236.599,258,100.36
2015-05-31,107.5,126.9,100.52,100.4,100.1,100.4,978.7388603,99.5375342,314.24,100.15,237.805,258.5,100.62
2015-06-30,107.5,127.2,100.44,100.4,100.3,100.2,978.7388603,100.0380822,313.33,100.22,238.638,258.9,100.59
2015-07-31,108,127.3,100.03,100.6,100.2,100.1,982.0013231,100.0380822,313.43,99.61,238.654,258.6,100.12
2015-08-31,108,127.3,100.35,100.6,100.4,100.2,982.0013231,99.8950685,312.81,99.45,238.316,259.8,100.11
2015-09-30,108,127.1,99.95,100.4,100,100.3,982.0013231,100.5386301,314.06,99.55,237.945,259.6,100.23
2015-10-31,108.4,127.2,100.01,100.4,100.2,100.2,977.1076288,100.9676712,314.29,99.63,237.838,259.5,100.34
2015-11-30,108.4,127.1,99.82,99.7,99.8,99.9,977.1076288,101.3252055,313.75,99.56,237.336,259.8,100.01
2015-12-31,108.4,126.5,100.04,99.7,99.8,99.8,977.1076288,100.8961644,314.21,99.15,236.525,260.6,100.02
2016-01-31,108.2,126.8,99.08,99,99.6,99.5,978.7388603,101.539726,313.13,98.76,236.916,258.8,98.83
2016-02-29,108.2,127.1,99.33,99.3,99.4,99.6,978.7388603,102.040274,314.14,98.95,237.111,260,98.98
2016-03-31,108.2,127.9,100.02,100,99.6,99.7,978.7388603,102.5408219,315.7,99.24,238.132,261.1,99.93
2016-04-30,108.6,128.3,100.09,100.1,99.6,99.9,982.8169389,102.8268493,315.64,99.56,239.261,261.4,100.13
2016-05-31,108.6,128.8,100.5,100.6,99.8,100,982.8169389,103.1843836,316.21,99.71,240.229,262.1,100.48
2016-06-30,108.6,129.1,100.63,100.7,99.9,99.9,982.8169389,103.8279452,316.54,99.85,241.018,263.1,100.65
2016-07-31,109.4,128.9,100.25,101.1,100.1,99.6,986.0794017,104.4715068,316.73,99.4,240.628,263.4,100.28
2016-08-31,109.4,128.7,100.58,101,100.3,99.7,986.0794017,103.8994521,316.38,99.3,240.849,264.4,100.34
2016-09-30,109.4,128.8,100.34,101,100.1,99.8,986.0794017,104.1854795,316.91,99.36,241.428,264.9,100.64
2016-10-31,110,129.1,100.37,101.2,100.1,100.4,990.1574803,104.6860274,318,99.42,241.729,264.8,100.87
2016-11-30,110,128.6,100.35,100.5,99.9,100.4,990.1574803,104.9005479,318.1,99.22,241.353,265.5,100.65
2016-12-31,110,128.4,100.65,101.2,100.3,100.1,990.1574803,104.4,319.68,99.14,241.432,267.1,101.16
2017-01-31,110.5,129.5,100.46,100.6,100.6,100,999.9448689,104.3,317.5,99.11,242.839,265.5,100.49
2017-02-28,110.5,129.7,100.51,101.2,101,99.8,999.9448689,104.7,319.73,99.58,243.603,268.4,100.93
2017-03-31,110.5,129.9,101.16,101.4,101,99.9,999.9448689,105,319.68,99.8,243.801,269.3,101.58
2017-04-30,110.7,130.4,101.26,101.8,101.3,100.3,999.9448689,105.2,321.54,100,244.524,270.6,102.1
2017-05-31,110.7,130.5,101.34,101.8,101.2,100.4,999.9448689,105.4,321.74,100.19,244.733,271.7,102.09
2017-06-30,110.7,130.4,101.34,102.1,101.1,100.2,999.9448689,105.6,321.97,100.04,244.955,272.3,102.15
2017-07-31,111.4,130.4,100.99,102.5,101.2,100.1,1004.838563,105.9,323.69,99.73,244.786,272.9,101.83
2017-08-31,111.4,130.5,101.49,102.6,101.5,100.3,1004.838563,105.7,323.18,99.76,245.519,274.7,102.08
2017-09-30,111.4,130.8,101.34,102.7,101.2,100.5,1004.838563,105.8,323.62,100.01,246.819,275.1,102.44
2017-10-31,112.1,130.9,101.43,102.5,101,100.6,1006,105.8,323.38,100.07,246.663,275.3,102.55
2017-11-30,112.1,131.3,101.53,102.1,100.8,100.9,1006,106,324.04,100,246.669,275.8,102.5
2017-12-31,112.1,130.8,101.85,102.6,101.2,101.2,1006,106.3,325.23,99.97,246.524,278.1,102.82
2018-01-31,112.6,131.7,101.75,102,101.5,101.3,1011,106.4,322.51,99.84,247.867,276,102.12
2018-02-28,112.6,132.5,101.7,102.3,101.5,101.3,1011,107.1,324.87,100.21,248.991,278.1,102.35
2018-03-31,112.6,132.9,102.72,102.9,101.8,101,1011,107.2,325.76,100.59,249.554,278.3,103.17
2018-04-30,113,133.3,102.92,103.1,101.9,100.9,1015,107.5,327.1,100.8,250.546,279.7,103.6
2018-05-31,113,133.4,103.36,103.9,102.3,101,1015,107.7,327.86,101.19,251.588,280.7,104.16
2018-06-30,113,133.6,103.37,104,102.5,100.9,1015,108.1,328.62,101.19,251.989,281.5,104.28
2018-07-31,113.5,134.3,103.28,104.4,102.7,101,1024,108.8,330.33,100.96,252.006,281.7,104.12
2018-08-31,113.5,134.2,103.79,104.5,103.2,101.6,1024,109.1,329.63,100.94,252.146,284.2,104.32
2018-09-30,113.5,133.7,103.56,104.7,102.6,101.7,1024,109.2,331.14,101,252.439,284.1,104.66
2018-10-31,114.1,134.1,103.67,104.9,102.6,102,1025,109.2,330.72,101.18,252.885,284.5,104.91
2018-11-30,114.1,133.5,103.45,104.2,102.4,101.8,1025,109.7,330.4,100.92,252.038,284.6,104.51
2018-12-31,114.1,133.4,103.47,104.2,102.3,101.5,1025,110,331.87,100.66,251.233,285.6,104.5
2019-01-31,114.1,133.6,103.01,103.4,102.4,101.5,1026,110,328.56,100.4,251.712,283,103.64
2019-02-28,114.1,134.5,103.06,103.8,102.5,101.5,1026,110.3,331.02,100.79,252.776,285,104.02
2019-03-31,114.1,135.4,103.89,104.2,102.8,101.5,1026,110.5,331.79,101.33,254.202,285.1,104.85
2019-04-30,114.8,136,104.22,105.2,103,101.8,1032,110.8,334.11,101.52,255.548,288.2,105.58
2019-05-31,114.8,136.6,104.33,105.4,103,101.8,1032,110.5,334.95,101.83,256.092,289.2,105.79
2019-06-30,114.8,136.3,104.58,105.7,103.1,101.6,1032,110.6,334.47,101.8,256.143,289.6,105.9
2019-07-31,115.4,137,104.38,106.2,103.1,101.6,1039,111.4,335.8,101.27,256.571,289.5,105.59
2019-08-31,115.4,136.8,104.86,106,103.5,101.8,1039,110.6,334.39,101.26,256.558,291.7,105.73
2019-09-30,115.4,136.2,104.52,106,102.9,101.9,1039,111.1,335.95,101.15,256.759,291,105.9
2019-10-31,116.2,136.6,104.46,106.1,102.8,102.2,1044,111.3,336.04,100.92,257.346,290.4,106.03
2019-11-30,116.2,136.4,104.52,105.3,102.6,102.3,1044,111.6,336.36,100.79,257.208,291,105.85
2019-12-31,116.2,136.4,104.98,105.8,102.8,102.3,1044,111.3,337.68,100.82,256.974,291.9,106.14
2020-01-31,116.6,136.8,104.54,105.2,102.9,102.2,1052,111.3,332.82,100.6,257.971,290.6,105.44
2020-02-29,116.6,137.4,104.53,105.6,102.8,102,1052,111.2,334.47,100.73,258.678,292,105.66
2020-03-31,116.6,136.6,104.54,105.7,102.9,101.9,1052,111.2,333.91,100.8,258.115,292.6,106.14
2020-04-30,114.4,135.7,104.68,106.1,103,101.9,1047,111.7,332.9,100.44,256.389,292.6,106.37
2020-05-31,114.4,136.1,104.71,106,102.8,101.8,1047,111.9,334.91,100.48,256.394,292.2,106.38
2020-06-30,114.4,137.2,104.79,106.6,102.9,101.7,1047,112.1,336.84,100.5,257.797,292.7,106.76
2020-07-31,116.2,137.2,105.19,106.1,102.8,101.9,1054,112.9,337.57,100.34,259.101,294.2,106.51
2020-08-31,116.2,137,105.1,106,103,102,1054,112.5,337.07,100.39,259.918,293.3,106.13
2020-09-30,116.2,136.9,104.56,105.8,102.4,102,1054,112.9,337.27,100.34,260.28,294.3,106.17
2020-10-31,117.2,137.5,104.51,105.9,102.5,101.8,1059,113.2,336.97,100.35,260.388,294.3,106.37
2020-11-30,117.2,137.7,104.74,105.1,102.4,101.3,1059,112.4,337,100.1,260.229,293.5,106.07
2020-12-31,117.2,137.4,104.94,105.5,102.7,101.1,1059,112.9,339.34,100,260.474,295.4,106.41
2021-01-31,117.9,138.2,105.18,106.3,103.1,101.6,1068,114.1,338.09,100.06,261.582,294.6,106.72
2021-02-28,117.9,138.9,105.12,107,103.4,101.6,1068,114.9,339.01,100.22,263.014,296,107
2021-03-31,117.9,139.6,105.75,107.5,103.7,101.8,1068,114.6,339.54,100.56,264.877,296.9,107.91
2021-04-30,118.8,140.3,105.93,108.2,104.1,101.4,1082,115,340.37,100.77,267.054,301.1,108.53
2021-05-31,118.8,141,106.22,108.7,104.1,101.7,1082,114.9,341.04,101.03,269.195,301.9,108.83
2021-06-30,118.8,141.4,106.37,109.1,104.2,101.9,1082,115.3,341.32,101.11,271.696,304,109.1
2021-07-31,,142.3,106.4,110.1,104.7,102.1,1106,116.3,342.23,101.02,273.003,305.5,109.14
2021-08-31,,142.6,107.05,110.1,105.2,102.4,1106,116.3,343.99,101.27,273.567,307.4,109.5
2021-09-30,,142.9,106.79,110.1,104.9,102.8,1106,117.5,345.74,101.24,274.31,308.6,110.03
2021-10-31,,143.9,107.26,110.7,105.5,102.7,,117.2,346.44,101.6,276.589,312,111
2021-11-30,,144.2,107.64,110.5,106.3,102.8,,118.1,348.03,101.6,277.948,314.3,111.54
2021-12-31,,,,,106.6,,,118.9,,101.5,278.802,317.7,112.06
