,AUD,CAD,FRF,DEM,ITL,JPY,NZD,NOK,SEK,CHF,USD,GBP,EUR
2007-06-30,91.883455,96.164854,95.539249,96.308875,94.737125,100.509756,92.259206,91.539227,95.707874,97.278188,95.52568,91.129333,86.65
2007-07-31,91.883455,95.90727,95.929895,96.201627,94.876919,101.037089,92.259206,91.43064,95.681426,97.169348,95.350496,91.464778,86.42
2007-08-31,91.883455,96.078993,96.035475,96.416123,94.876919,101.037089,92.259206,92.082165,96.636884,97.261852,95.613273,91.576593,86.53
2007-09-30,92.715921,95.821408,96.278309,96.630619,95.16726,101.248023,93.339322,92.299339,97.149328,98.092318,95.817808,92.023854,86.85
2007-10-31,92.715921,96.078993,96.806208,97.16686,95.522121,101.142556,93.339322,93.819564,97.777484,98.539681,96.386929,92.247484,87.3
2007-11-30,92.715921,96.164854,97.16518,97.703101,95.812461,101.248023,93.339322,94.579676,97.965931,98.779108,96.322267,92.80656,87.75
2007-12-31,93.96462,95.993131,97.049042,97.381357,96.242596,101.142556,93.969426,94.145326,97.238592,98.495102,96.801044,92.135669,88.11
2008-01-31,93.96462,96.336577,97.260202,97.810349,96.457663,100.931622,93.969426,94.688264,97.641934,98.63061,97.082165,92.80656,87.92
2008-02-29,93.96462,96.680023,97.988703,98.34659,96.952318,101.353489,93.969426,94.688264,98.574251,98.964115,97.923694,93.25382,88.3
2008-03-31,95.317378,97.452776,98.316001,98.132094,97.167385,101.248023,95.499554,94.688264,99.007348,99.745968,98.517579,93.924711,89.04
2008-04-30,95.317378,98.397252,98.8439,98.668335,97.672793,102.091756,95.499554,94.688264,99.397466,100.538153,99.347185,94.595602,89.41
2008-05-31,95.317378,99.084144,99.202872,98.99008,98.102928,102.619089,95.499554,94.905438,99.870236,100.708104,100.348306,95.266493,89.97
2008-06-30,96.462019,99.42759,98.991712,99.52632,98.597582,102.830023,96.939745,95.448376,99.665259,100.269204,100.875236,95.154678,90.34
2008-07-31,96.462019,99.255867,98.960038,99.204576,98.748129,103.146423,96.939745,95.556963,99.837175,100.008225,100.472586,95.825568,90.26
2008-08-31,96.462019,99.341729,98.89669,99.097328,98.457789,103.146423,96.939745,96.9686,100.862062,100.108995,100.333631,96.272829,90.23
2008-09-30,96.149844,98.311391,98.8439,98.882831,98.457789,103.040956,96.489623,97.294363,101.020754,100.640891,99.320127,96.049199,90.48
2008-10-31,96.149844,97.967945,98.379349,98.453839,98.102928,102.091756,96.489623,96.751425,100.194233,99.970535,97.417859,95.937384,90.51
2008-11-30,96.149844,97.281053,98.136515,98.775583,97.952381,101.669889,96.489623,96.642838,98.848656,99.471507,96.410318,95.601938,90.17
2008-12-31,96.253902,97.023469,97.735311,98.34659,97.812587,101.142556,96.759652,96.317075,98.48168,98.632185,96.829935,94.931047,90.01
2009-01-31,96.253902,97.710361,98.104841,98.882831,98.027654,100.826156,96.759652,97.077188,98.504823,98.864821,97.311464,95.713753,89.46
2009-02-28,96.253902,97.882084,98.284327,98.668335,98.102928,101.142556,96.759652,97.077188,98.78584,98.544306,97.548101,95.937384,89.93
2009-03-31,96.670135,97.796222,98.442697,98.775583,98.317995,101.248023,97.29971,97.40295,98.93792,99.413151,97.791617,96.161014,90.25
2009-04-30,96.670135,98.483114,98.590508,98.668335,98.533062,101.037089,97.29971,97.620125,98.683351,99.571588,98.074114,96.608274,90.55
2009-05-31,96.670135,98.82656,98.717204,98.99008,98.597582,100.826156,97.29971,98.163062,98.92139,99.750298,98.91656,96.94372,90.72
2009-06-30,97.60666,98.483114,98.273769,98.99008,98.597582,100.509756,98.559809,97.620125,98.46515,99.088405,98.759719,96.94372,90.9
2009-07-31,97.60666,98.483114,98.780552,99.204576,98.887923,100.826156,98.559809,97.40295,98.670127,99.198031,98.981223,97.279165,90.48
2009-08-31,97.60666,98.483114,98.537718,98.882831,98.672856,100.826156,98.559809,98.163062,98.974287,99.185337,99.043134,97.39098,90.74
2009-09-30,98.126951,98.397252,98.63274,98.99008,98.748129,100.404289,98.379826,97.945887,99.222243,99.801962,99.138522,97.502795,90.77
2009-10-31,98.126951,98.912421,98.769994,98.775583,98.748129,100.193356,98.379826,98.27165,99.199101,99.994547,99.208688,97.838241,90.95
2009-11-30,98.126951,98.568975,99.033944,99.633569,98.963197,99.982422,98.379826,98.597412,99.417302,99.752758,99.033962,98.397316,91.1
2009-12-31,99.063476,98.82656,98.812226,98.99008,99.10299,100.087889,98.739902,98.705999,98.789146,99.64195,99.372407,98.173686,91.39
2010-01-31,99.063476,99.255867,99.361242,99.419072,99.167511,100.087889,98.739902,99.900461,99.384242,99.787004,99.397172,98.620947,90.94
2010-02-28,99.063476,99.255867,99.846909,99.955313,99.457851,100.298822,98.739902,100.443399,99.62228,99.923791,99.805325,99.180022,91.24
2010-03-31,99.687825,99.599313,100.100301,99.955313,99.812712,100.298822,98.919884,100.660574,99.635504,100.777777,99.978675,99.739098,92.07
2010-04-30,99.687825,99.856898,100.216439,99.955313,99.887986,100.298822,98.919884,100.117636,99.820645,100.673661,100.056178,99.962728,92.47
2010-05-31,99.687825,99.771036,100.205881,99.955313,99.887986,100.087889,98.919884,100.009049,99.837175,100.23545,99.958497,100.074543,92.6
2010-06-30,100.416233,100.286205,99.920815,100.062561,100.242847,99.560555,100,99.466112,99.529709,99.502998,99.979592,99.850913,92.64
2010-07-31,100.416233,100.200343,100.153091,100.16981,100.457914,99.666022,100,99.248937,99.536321,99.489221,100.117631,100.409989,92.38
2010-08-31,100.416233,100.372066,100.079185,100.062561,100.242847,99.876956,100,99.900461,100.376067,99.466193,100.175873,100.409989,92.56
2010-09-30,100.832466,100.801374,100.205881,100.16981,100.457914,100.193356,102.340214,100.009049,100.696758,99.995432,100.300612,100.633619,92.81
2010-10-31,100.832466,100.887235,100.322019,100.384306,100.457914,99.876956,102.340214,100.226224,101.030672,100.23545,100.342803,100.969064,93.09
2010-11-30,100.832466,100.887235,100.776012,100.920547,100.823528,99.666022,102.340214,101.312098,101.741481,100.271073,100.515236,101.975401,93.23
2010-12-31,102.289282,101.14482,100.533178,100.706051,101.232156,99.560555,103.150301,100.660574,101.215813,99.919461,100.994013,102.087216,93.83
2011-01-31,102.289282,101.402404,101.008288,101.34954,101.53325,99.560555,103.150301,101.094924,101.834051,100.296069,101.492051,102.869922,93.44
2011-02-28,102.289282,102.518603,101.831811,101.885781,101.931125,99.771489,103.150301,101.420686,102.525023,100.927259,102.481708,103.093552,93.88
2011-03-31,103.225806,102.862049,102.180225,101.993029,102.436533,99.876956,104.140371,101.963623,102.964732,101.038657,103.141631,104.211703,94.9
2011-04-30,103.225806,103.548941,102.233015,101.885781,102.533313,99.876956,104.140371,101.746448,103.156485,101.045348,103.626829,104.435334,95.48
2011-05-31,103.225806,102.862049,102.317479,101.993029,102.630093,99.771489,104.140371,101.420686,102.911835,100.801099,103.515848,104.323518,95.56
2011-06-30,103.850156,103.033772,101.863485,102.207525,102.931187,99.771489,104.590493,101.094924,102.862244,99.972798,103.607568,104.323518,95.51
2011-07-31,103.850156,103.291357,102.391385,102.314773,103.232282,99.876956,104.590493,100.551986,102.895305,99.680526,103.893275,104.882594,95.1
2011-08-31,103.850156,103.548941,102.317479,102.52927,103.232282,99.876956,104.590493,101.420686,103.616031,99.949279,104.051033,105.553485,95.3
2011-09-30,103.850156,103.720664,102.560313,102.52927,103.83447,99.982422,104.230417,101.312098,103.619337,99.882952,103.836409,105.6653,95.9
2011-10-31,103.850156,103.806525,102.845378,102.636518,103.73769,99.349622,104.230417,101.312098,103.863988,99.708573,103.748816,105.777115,96.2
2011-11-30,103.850156,103.205495,103.25714,102.958263,104.135564,99.455089,104.230417,101.420686,104.068965,99.554465,103.492918,106.336191,96.35
2011-12-31,103.954214,103.634803,102.898168,102.743766,104.436658,99.666022,104.770475,101.203511,103.100282,99.130622,103.948307,105.777115,96.68
2012-01-31,103.954214,104.06411,103.320488,103.494504,104.834533,99.876956,104.770475,102.289386,103.784642,99.409904,104.405988,106.336191,96.14
2012-02-29,103.954214,104.493417,104.175685,104.137993,105.329187,100.298822,104.770475,102.180798,104.075577,99.96404,105.198906,106.671636,96.64
2012-03-31,104.474506,104.922725,104.312939,103.923496,105.834595,100.404289,105.130551,102.289386,104.303697,100.038929,105.516715,107.342527,97.63
2012-04-30,104.474506,104.836863,104.260149,103.816248,105.834595,100.087889,105.130551,102.289386,104.217739,100.021018,105.392893,107.230712,98.09
2012-05-31,104.474506,104.407556,104.291823,103.709,106.028156,99.560555,105.130551,101.746448,103.959864,99.738882,105.238345,106.783451,98
2012-06-30,105.931322,104.321694,103.837829,104.137993,106.13569,99.244155,105.40058,101.312098,103.556522,99.258946,105.066829,106.895266,97.89
2012-07-31,105.931322,104.579279,104.524099,104.459737,106.533564,99.455089,105.40058,100.877749,103.662316,99.228833,105.651543,107.454342,97.52
2012-08-31,105.931322,104.751002,104.270707,104.566985,106.533564,99.560555,105.40058,101.963623,104.078883,99.53813,106.122982,107.901603,97.87
2012-09-30,106.139438,104.922725,104.460751,104.566985,106.533564,99.560555,105.220487,102.397973,104.006149,99.66114,106.081709,108.460678,98.48
2012-10-31,106.139438,104.66514,104.302381,104.674234,106.32925,99.244155,105.220487,102.50656,103.751581,99.334228,105.579084,108.684309,98.75
2012-11-30,106.139438,104.06411,104.629679,104.995978,106.533564,99.244155,105.220487,102.832323,104.012761,99.12206,105.294753,109.131569,98.62
2012-12-31,106.555671,104.149971,104.101779,104.459737,106.737878,99.349622,105.670609,102.615148,103.149873,98.863247,105.606142,108.572493,98.95
2013-01-31,106.555671,105.352032,104.397403,105.103226,106.834658,99.138689,105.670609,103.266673,103.609419,99.155421,106.471059,109.355199,98.16
2013-02-28,106.555671,105.523755,105.189252,105.532219,107.028219,99.349622,105.670609,103.592435,104.025986,99.370836,106.749428,109.690645,98.56
2013-03-31,106.971904,105.352032,105.030882,105.103226,107.028219,99.666022,105.850591,104.135372,103.821009,99.404196,106.638448,109.914275,99.46
2013-04-30,106.971904,105.609616,105.09423,105.532219,107.028219,99.771489,105.850591,104.24396,103.989619,99.513528,106.828307,110.137905,99.45
2013-05-31,106.971904,105.609616,105.263158,105.639467,107.329313,99.771489,105.850591,103.918197,103.807784,99.611345,107.084664,109.914275,99.55
2013-06-30,108.220604,105.695478,104.946418,106.06846,107.436846,99.982422,106.840661,104.352547,103.662316,99.256191,107.126855,109.914275,99.6
2013-07-31,108.220604,105.695478,105.432086,106.06846,107.834721,100.298822,106.840661,104.24396,103.758193,99.184648,107.255722,110.361536,99.2
2013-08-31,108.220604,105.867201,105.189252,106.06846,107.533627,100.615222,106.840661,104.67831,104.158229,99.483021,107.38046,110.808796,99.33
2013-09-30,109.05307,105.609616,105.051998,105.853964,107.329313,100.720689,106.930707,104.895485,103.943334,99.406657,107.103925,110.808796,99.74
2013-10-31,109.05307,105.609616,105.009766,106.06846,107.028219,100.720689,106.930707,105.004072,103.877212,99.413545,106.885174,110.920611,99.66
2013-11-30,109.05307,105.352032,105.368738,106.497453,107.232533,100.826156,106.930707,104.895485,104.154923,99.188486,106.876002,111.367872,99.58
2013-12-31,109.677419,105.695478,104.77749,105.961212,107.436846,100.720689,107.290783,104.895485,102.948202,98.917076,107.273607,110.696981,99.92
2014-01-31,109.677419,106.554093,105.35818,106.390205,107.329313,100.720689,107.290783,105.438422,103.381299,99.015386,107.670295,111.256057,99.04
2014-02-28,109.677419,107.155123,105.833289,106.711949,107.436846,100.931622,107.290783,105.655597,103.374687,99.373591,108.363696,111.479687,99.36
2014-03-31,110.197711,107.498569,105.791057,106.604701,107.630407,103.040956,107.560812,106.089947,103.774723,99.441985,108.720945,111.926947,100.07
2014-04-30,110.197711,108.013738,105.812173,106.390205,107.533627,103.462823,107.560812,106.198534,103.827621,99.733273,109.100665,111.815132,100.25
2014-05-31,110.197711,108.099599,105.769941,106.711949,107.630407,103.357356,107.560812,105.872772,104.042516,99.660845,109.303824,112.038763,100.16
2014-06-30,110.718002,107.927876,105.432086,106.926446,107.533627,103.462823,107.920777,106.741471,103.701989,99.28778,109.261174,111.703317,100.26
2014-07-31,110.718002,107.927876,105.896637,107.033694,107.737941,103.673756,107.920777,106.307122,103.596195,99.255797,109.078652,112.038763,99.74
2014-08-31,110.718002,108.013738,105.495434,107.033694,107.329313,103.88469,107.920777,106.958646,103.761499,99.395832,109.160741,112.150578,99.84
2014-09-30,110.926119,108.099599,105.527108,106.711949,107.436846,103.56829,107.740794,107.067234,103.817702,99.39406,108.886499,112.262393,100.15
2014-10-31,110.926119,107.670292,105.347622,106.711949,107.232533,103.25189,107.740794,107.067234,103.665622,99.355287,108.298575,111.926947,100.14
2014-11-30,110.926119,106.897539,105.432086,106.711949,107.232533,103.25189,107.740794,107.067234,103.827621,98.862656,107.684512,111.926947,99.93
2014-12-31,111.134235,106.725816,104.376287,105.639467,106.834658,103.146423,107.560812,107.067234,102.736612,98.437041,107.17776,111.032426,99.84
2015-01-31,111.134235,107.670292,105.073114,106.390205,107.232533,102.93549,107.560812,107.392996,103.457339,98.184133,107.643238,111.256057,98.57
2015-02-28,111.134235,108.443045,105.759383,106.926446,107.329313,103.25189,107.560812,107.718758,103.543297,98.504353,108.2839,111.479687,99.07
2015-03-31,111.862643,108.357184,105.875521,107.462687,107.533627,103.779223,108.010823,108.153108,103.533379,98.325643,108.504028,111.703317,99.97
2015-04-30,111.862643,108.958214,106.128913,107.677183,107.630407,104.095623,108.010823,108.370283,103.890436,98.554541,109.057098,111.926947,100.36
2015-05-31,111.862643,109.215799,106.044449,107.677183,107.834721,103.779223,108.010823,108.696046,103.589583,98.626969,109.439111,112.038763,100.62
2015-06-30,112.382934,109.30166,105.611572,107.891679,107.737941,103.673756,108.370788,108.696046,103.622643,98.020874,109.446448,111.815132,100.59
2015-07-31,112.382934,109.30166,105.949427,107.891679,107.931501,103.779223,108.370788,108.478871,103.417666,97.863716,109.291442,112.150578,100.12
2015-08-31,112.382934,109.129937,105.527108,107.677183,107.533627,103.88469,108.370788,109.238983,103.830927,97.960845,109.121302,112.038763,100.11
2015-09-30,112.799168,109.215799,105.590456,107.677183,107.737941,103.88469,107.830841,109.673333,103.906967,98.042523,109.072232,112.150578,100.23
2015-10-31,112.799168,109.129937,105.389854,106.926446,107.329313,103.462823,107.830841,109.999095,103.728438,97.971768,108.842015,112.150578,100.34
2015-11-30,112.799168,108.614768,105.62213,106.926446,107.329313,103.462823,107.830841,109.564745,103.880518,97.56918,108.470091,112.150578,100.01
2015-12-31,112.591051,108.872353,104.608563,106.175708,107.135752,103.040956,108.010823,110.21627,103.523461,97.190112,108.649403,111.256057,100.02
2016-01-31,112.591051,109.129937,104.872512,106.497453,106.888425,103.146423,108.010823,110.867795,103.857375,97.370593,108.73883,111.591502,98.83
2016-02-29,112.591051,109.816829,105.601014,107.24819,107.103492,103.25189,108.010823,111.302145,104.373125,97.656468,109.20706,112.038763,98.98
2016-03-31,113.007284,110.160275,105.674919,107.355438,106.995959,103.462823,108.460835,111.736494,104.353288,97.979542,109.724818,112.038763,99.93
2016-04-30,113.007284,110.589582,106.107797,107.891679,107.318559,103.56829,108.460835,112.062257,104.541735,98.120955,110.168741,112.262393,100.13
2016-05-31,113.007284,110.847167,106.245051,107.998928,107.426093,103.462823,108.460835,112.713782,104.650836,98.258037,110.530576,112.486023,100.48
2016-06-30,113.83975,110.675444,105.843847,108.42792,107.64116,103.25189,108.82091,113.473894,104.713652,97.821991,110.351722,112.486023,100.65
2016-07-31,113.83975,110.503721,106.192261,108.320672,107.856228,103.25189,108.82091,112.822369,104.597939,97.723681,110.453073,112.821469,100.28
2016-08-31,113.83975,110.589582,105.938869,108.320672,107.64116,103.357356,108.82091,113.148131,104.773161,97.78312,110.718601,113.045099,100.34
2016-09-30,114.4641,110.847167,105.970543,108.535168,107.64116,103.990156,109.270922,113.691069,105.133525,97.8338,110.85664,113.156914,100.64
2016-10-31,114.4641,110.417859,105.949427,107.784431,107.426093,103.990156,109.270922,113.908244,105.166585,97.640329,110.684207,113.380544,100.87
2016-11-30,114.4641,110.246136,106.266167,108.535168,107.856228,103.779223,109.270922,113.365306,105.688947,97.562685,110.720436,113.93962,100.65
2016-12-31,114.984391,111.190612,106.012775,107.891679,108.178828,103.56829,110.351038,113.256719,104.96822,97.529325,111.365684,113.380544,101.16
2017-01-31,114.984391,111.362335,106.139471,108.535168,108.608963,103.462823,110.351038,113.691069,105.705477,97.999617,111.716054,114.16325,100.49
2017-02-28,114.984391,111.534058,106.815182,108.749665,108.608963,103.462823,110.351038,114.016831,105.688947,98.210998,111.806857,114.610511,100.93
2017-03-31,115.192508,111.963366,106.910204,109.178658,109.039097,103.88469,110.351038,114.234006,106.303879,98.408503,112.138423,115.057771,101.58
2017-04-30,115.192508,112.049227,106.962994,109.178658,108.82403,103.990156,110.351038,114.451181,106.370001,98.591345,112.234271,115.505032,102.1
2017-05-31,115.192508,111.963366,106.973552,109.500402,108.716497,103.88469,110.351038,114.885531,106.446041,98.451803,112.33608,115.505032,102.09
2017-06-30,115.920916,111.963366,106.604023,109.929395,108.82403,103.673756,110.891096,115.211293,107.014687,98.14408,112.258576,115.393217,102.15
2017-07-31,115.920916,112.049227,107.153038,110.036643,109.146631,103.88469,110.891096,114.342593,106.846077,98.175866,112.594729,116.064107,101.83
2017-08-31,115.920916,112.306812,106.98411,110.143891,108.82403,104.20109,110.891096,114.994118,106.991545,98.420706,113.190908,116.399553,102.08
2017-09-30,116.649324,112.392673,107.08969,109.929395,108.608963,104.20109,111.013144,115.102706,106.912199,98.480439,113.119366,116.511368,102.44
2017-10-31,116.649324,112.736119,107.19527,109.500402,108.393896,104.51749,111.013144,115.211293,107.1304,98.408897,113.122118,116.958628,102.55
2017-11-30,116.649324,112.306812,107.533126,110.036643,108.82403,104.83389,111.013144,115.211293,107.523824,98.38085,113.055621,117.294074,102.5
2017-12-31,117.169615,113.079565,107.427546,109.393154,109.146631,104.939357,111.564899,115.102706,106.624569,98.251247,113.671519,116.734998,102.82
2018-01-31,117.169615,113.766457,107.395872,109.714899,109.146631,104.939357,111.564899,116.18858,107.404805,98.615062,114.186985,117.294074,102.12
2018-02-28,117.169615,114.109903,108.483345,110.358388,109.469232,104.622957,111.564899,116.514343,107.699047,98.992162,114.445176,117.405889,102.35
2018-03-31,117.585848,114.453349,108.662831,110.572884,109.576766,104.51749,112.006303,116.948692,108.142063,99.198917,114.900106,117.853149,103.17
2018-04-30,117.585848,114.53921,109.127382,111.43087,109.899366,104.728423,112.006303,117.05728,108.393325,99.576509,115.377966,118.30041,103.6
2018-05-31,117.585848,114.710933,109.13794,111.538118,110.114434,104.622957,112.006303,117.817392,108.644588,99.580642,115.561864,118.30041,104.16
2018-06-30,118.106139,115.311963,109.042918,111.967111,110.437035,104.622957,112.999463,118.686092,109.209928,99.351646,115.56966,118.30041,104.28
2018-07-31,118.106139,115.226102,109.570818,112.074359,110.867169,105.255757,112.999463,118.251742,108.978502,99.335311,115.633864,119.083116,104.12
2018-08-31,118.106139,114.796795,109.338542,112.288855,110.329501,105.361223,112.999463,118.903267,109.477721,99.394552,115.768233,119.194931,104.32
2018-09-30,118.730489,115.14024,109.45468,112.503352,110.329501,105.677623,113.109814,118.686092,109.338866,99.570112,115.972768,119.306746,104.66
2018-10-31,118.730489,114.625072,109.222404,111.752614,110.114434,105.46669,113.109814,119.229029,109.233071,99.316219,115.584335,119.642192,104.91
2018-11-30,118.730489,114.53921,109.24352,111.752614,110.0069,105.15029,113.109814,119.229029,109.719065,99.061244,115.215163,119.754007,104.51
2018-12-31,118.730489,114.710933,108.757853,110.894629,110.114434,105.15029,113.220165,118.686092,108.624751,98.801545,115.434832,118.859486,104.5
2019-01-31,118.730489,115.483686,108.810642,111.323621,110.221967,105.15029,113.220165,119.663379,109.438048,99.18573,115.922781,119.418561,103.64
2019-02-28,118.730489,116.25644,109.686956,111.752614,110.544568,105.15029,113.220165,119.880554,109.692617,99.713887,116.576743,119.642192,104.02
2019-03-31,119.458897,116.771608,110.035369,112.825096,110.759635,105.46669,113.882271,120.314904,110.459629,99.901354,117.194017,120.313082,104.85
2019-04-30,119.458897,117.286777,110.151507,113.039592,110.759635,105.46669,113.882271,119.989141,110.73734,100.208092,117.443495,120.648528,105.58
2019-05-31,119.458897,117.029193,110.415457,113.361337,110.867169,105.255757,113.882271,120.097729,110.578648,100.178373,117.466883,120.648528,105.79
2019-06-30,120.083247,117.630223,110.204297,113.897578,110.867169,105.255757,114.654728,120.966428,111.018357,99.661337,117.663164,120.648528,105.9
2019-07-31,120.083247,117.4585,110.711081,113.683082,111.297304,105.46669,114.654728,120.097729,110.552199,99.651201,117.657202,121.207603,105.59
2019-08-31,120.083247,116.943331,110.330993,113.683082,110.652102,105.572157,114.654728,120.640666,111.067948,99.541968,117.74938,121.319419,105.73
2019-09-30,120.915713,117.286777,110.288761,113.79033,110.544568,105.888557,115.206483,120.857841,111.097703,99.318089,118.018578,121.095788,105.9
2019-10-31,120.915713,117.115054,110.352109,112.932344,110.329501,105.994024,115.206483,121.183603,111.203498,99.185927,117.955291,121.319419,106.03
2019-11-30,120.915713,117.115054,110.837776,113.468585,110.544568,105.994024,115.206483,120.857841,111.639901,99.215548,117.847979,121.319419,105.85
2019-12-31,121.331946,117.4585,110.373225,112.825096,110.652102,105.994024,116.089292,120.857841,110.033144,99.001412,118.305202,120.983973,106.14
2020-01-31,121.331946,117.973669,110.362667,113.254089,110.544568,105.78309,116.089292,120.749253,110.578648,99.12393,118.629431,121.431234,105.44
2020-02-29,121.331946,117.286777,110.426015,113.361337,110.652102,105.78309,116.089292,120.749253,110.393507,99.200196,118.37124,121.431234,105.66
2020-03-31,119.042664,116.514024,110.394341,113.79033,110.759635,105.677623,115.537536,121.292191,110.059592,98.839235,117.579699,121.319419,106.14
2020-04-30,119.042664,116.85747,110.552711,113.683082,110.544568,105.572157,115.537536,121.509366,110.724115,98.880764,117.581992,121.319419,106.37
2020-05-31,119.042664,117.801946,110.637175,114.326571,110.652102,105.361223,115.537536,121.726541,111.36219,98.901331,118.225406,121.431234,106.38
2020-06-30,120.915713,117.801946,111.059494,113.79033,110.437035,105.46669,116.309994,122.59524,111.603534,98.744567,118.823419,121.990309,106.76
2020-07-31,120.915713,117.630223,110.953914,113.683082,110.759635,105.572157,116.309994,122.16089,111.43823,98.788063,119.198094,121.431234,106.51
2020-08-31,120.915713,117.544362,110.383783,113.468585,110.0069,105.361223,116.309994,122.59524,111.504352,98.745748,119.364107,121.990309,106.13
2020-09-30,121.956296,118.059531,110.341551,113.575833,110.221967,105.255757,116.861749,122.921003,111.405169,98.751751,119.413636,121.990309,106.17
2020-10-31,121.956296,118.231254,110.573827,112.6106,110.114434,104.939357,116.861749,122.052303,111.415087,98.506714,119.340718,121.766679,106.37
2020-11-30,121.956296,117.973669,110.816661,113.146841,110.329501,104.728423,116.861749,122.59524,112.188711,98.408109,119.453075,122.102124,106.07
2020-12-31,122.684703,118.660561,110.985588,114.004826,111.082236,105.255757,117.854908,123.89829,111.775451,98.462529,119.961203,121.878494,106.41
2021-01-31,122.684703,119.261591,110.985588,114.755564,111.18977,105.255757,117.854908,124.766989,112.079611,98.62441,120.617916,121.990309,106.72
2021-02-28,122.684703,119.862622,111.650742,115.291804,111.512371,105.361223,117.854908,124.441227,112.254833,98.956931,121.472286,122.325755,107
2021-03-31,123.621228,120.463652,111.76688,116.042542,111.942505,104.51749,119.399823,124.875577,112.529238,99.163392,122.470655,123.108461,107.91
2021-04-30,123.621228,121.064682,112.125851,116.578783,111.942505,104.83389,119.399823,124.766989,112.750746,99.425551,123.452516,123.891167,108.53
2021-05-31,123.621228,121.408128,112.273663,117.007775,112.050039,104.939357,119.399823,125.201339,112.843316,99.49916,124.599471,124.450242,108.83
2021-06-30,124.557752,122.180882,112.337011,118.080257,112.587707,105.15029,122.048248,126.287214,113.14417,99.414824,125.19886,124.450242,109.1
2021-07-31,124.557752,122.438466,113.02328,118.080257,113.017842,105.15029,122.048248,126.287214,113.726041,99.658975,125.45751,125.344763,109.14
2021-08-31,124.557752,122.69605,112.769889,118.080257,112.802774,105.572157,122.048248,127.590263,114.304606,99.676295,125.798249,125.680209,109.5
2021-09-30,,123.554665,113.23444,118.723747,113.55551,105.361223,,127.264501,114.536032,99.978112,126.843395,127.02199,110.03
2021-10-31,,123.81225,113.646202,118.50925,114.200712,105.572157,,128.241788,115.0617,100.016688,127.466631,128.028327,111
2021-11-30,,123.640527,113.86792,119.152739,114.630846,,,129.110488,116.529602,99.914836,127.858275,128.699217,111.54
